立川市	東京都	35.710357	139.3751628
練馬区	東京都	35.745043	139.5893104
船橋市	千葉県	35.6976677	139.94899
荒川区	東京都	35.7394039	139.7536045
荻窪	東京都杉並区	35.6998912	139.615644
葛飾区	東京都	35.751121	139.8088919
藤沢市	神奈川県	35.3512922	139.369645
西京区	京都府京都市	34.9837833	135.6428541
西区	大阪府大阪市	34.6800661	135.4791074
西宮市	兵庫県	34.7814402	135.2193755
西成区	大阪府大阪市	34.6373797	135.4771869
西新宿	東京都新宿区	35.6896515	139.6818686
調布市	東京都	35.6620405	139.5421303
豊中市	大阪府	34.7794277	135.4356659
豊島区	東京都	35.7313764	139.6972666
豊橋市	愛知県	34.725056	137.2889888
豊田市	愛知県	35.0751066	137.0603336
赤坂	東京都港区	35.6726848	139.7314889
足立区	東京都	35.7714177	139.7406231
那覇市	沖縄県	26.2193084	127.6524631
野毛町	神奈川県横浜市中区	35.4477427	139.6263234
金沢市	石川県	36.5722581	136.6201289
銀座	東京都中央区	35.6718969	139.7601906
鎌倉市	神奈川県	35.3150672	139.509774
長岡市	新潟県	37.5172535	138.6564583
長崎市	長崎県	32.7787154	129.7419024
長野市	長野県	36.6476486	137.9210975
門司区	福岡県北九州市	33.9279269	130.9115538
阿倍野区	大阪府大阪市	34.6354118	135.4941731
難波	大阪府大阪市中央区	34.665974	135.4977721
静岡市	静岡県	35.065551	138.2807247
高井戸	東京都杉並区	35.6781956	139.6057712
高円寺北	東京都杉並区	35.7073711	139.6444213
高崎市	群馬県	36.3508903	138.8138338
高松市	香川県	34.2966253	133.9701394
高槻市	大阪府	34.8912013	135.5389729
高知市	高知県	33.5380667	133.4988316
鳥取市	鳥取県	35.5147825	134.0644869
鶴見区	神奈川県横浜市	35.513875	139.6504648
鹿児島市	鹿児島県	31.5509556	130.4889496
麻布	東京都港区	35.6593059	139.7234527
